"Date","Source","Site.ID","POC","Daily.Mean.PM2.5.Concentration","UNITS","DAILY_AQI_VALUE","Site.Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
2019-03-02,"AQS",370210034,3,2.2,"ug/m3 LC",9,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
2019-03-03,"AQS",370210034,3,5.9,"ug/m3 LC",25,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
2019-03-04,"AQS",370210034,3,2.5,"ug/m3 LC",10,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
2019-03-05,"AQS",370210034,3,2.9,"ug/m3 LC",12,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
2019-03-06,"AQS",370210034,3,3.9,"ug/m3 LC",16,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
2019-03-07,"AQS",370210034,3,6.4,"ug/m3 LC",27,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
2019-03-08,"AQS",370210034,3,10.1,"ug/m3 LC",42,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
2019-03-09,"AQS",370210034,3,11.4,"ug/m3 LC",48,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
2019-03-10,"AQS",370210034,3,4,"ug/m3 LC",17,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
2019-03-11,"AQS",370210034,3,2.4,"ug/m3 LC",10,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
2019-03-12,"AQS",370210034,3,4.1,"ug/m3 LC",17,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
2019-03-13,"AQS",370210034,3,5.8,"ug/m3 LC",24,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
2019-03-14,"AQS",370210034,3,7.8,"ug/m3 LC",33,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
2019-03-15,"AQS",370210034,3,3.4,"ug/m3 LC",14,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
2019-03-16,"AQS",370210034,3,1.9,"ug/m3 LC",8,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
2019-03-17,"AQS",370210034,3,3.5,"ug/m3 LC",15,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
2019-03-18,"AQS",370210034,3,5.6,"ug/m3 LC",23,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
2019-03-19,"AQS",370210034,3,4.9,"ug/m3 LC",20,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
2019-03-20,"AQS",370210034,3,7.8,"ug/m3 LC",33,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
2019-03-21,"AQS",370210034,3,7.5,"ug/m3 LC",31,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
2019-03-22,"AQS",370210034,3,3.3,"ug/m3 LC",14,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
2019-03-23,"AQS",370210034,3,1.9,"ug/m3 LC",8,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
2019-03-24,"AQS",370210034,3,14.3,"ug/m3 LC",56,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
2019-03-25,"AQS",370210034,3,19.7,"ug/m3 LC",67,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
2019-03-26,"AQS",370210034,3,3.9,"ug/m3 LC",16,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
2019-03-27,"AQS",370210034,3,6.1,"ug/m3 LC",25,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
2019-03-28,"AQS",370210034,3,8.3,"ug/m3 LC",35,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
2019-03-29,"AQS",370210034,3,11.3,"ug/m3 LC",47,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
2019-03-30,"AQS",370210034,3,14.7,"ug/m3 LC",56,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
2019-03-31,"AQS",370210034,3,1.6,"ug/m3 LC",7,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
2019-04-01,"AQS",370210034,3,2.8,"ug/m3 LC",12,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
2019-04-02,"AQS",370210034,3,6,"ug/m3 LC",25,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
2019-04-03,"AQS",370210034,3,9.9,"ug/m3 LC",41,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
2019-04-04,"AQS",370210034,3,10.4,"ug/m3 LC",43,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
2019-04-05,"AQS",370210034,3,6.7,"ug/m3 LC",28,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
2019-04-06,"AQS",370210034,3,6,"ug/m3 LC",25,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
2019-04-07,"AQS",370210034,3,7.4,"ug/m3 LC",31,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
2019-04-08,"AQS",370210034,3,6.6,"ug/m3 LC",28,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
2019-04-09,"AQS",370210034,3,2.4,"ug/m3 LC",10,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
2019-04-10,"AQS",370210034,3,4.1,"ug/m3 LC",17,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
2019-04-11,"AQS",370210034,3,7.1,"ug/m3 LC",30,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
2019-04-12,"AQS",370210034,3,4.9,"ug/m3 LC",20,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
2019-04-13,"AQS",370210034,3,7.9,"ug/m3 LC",33,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
2019-04-14,"AQS",370210034,3,4.5,"ug/m3 LC",19,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
2019-04-15,"AQS",370210034,3,0.9,"ug/m3 LC",4,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
2019-04-16,"AQS",370210034,3,3.9,"ug/m3 LC",16,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
2019-04-17,"AQS",370210034,3,8.5,"ug/m3 LC",35,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
2019-04-18,"AirNow",370210034,3,11.3,"ug/m3 LC",47,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
2019-04-19,"AQS",370210034,3,3.4,"ug/m3 LC",14,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
2019-04-20,"AQS",370210034,3,1,"ug/m3 LC",4,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
2019-04-21,"AQS",370210034,3,0.9,"ug/m3 LC",4,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
2019-04-22,"AQS",370210034,3,2.9,"ug/m3 LC",12,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
2019-04-23,"AQS",370210034,3,6.1,"ug/m3 LC",25,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
2019-04-24,"AQS",370210034,3,8,"ug/m3 LC",33,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
2019-04-25,"AQS",370210034,3,9.1,"ug/m3 LC",38,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
2019-04-26,"AQS",370210034,3,6.3,"ug/m3 LC",26,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
2019-04-27,"AQS",370210034,3,5,"ug/m3 LC",21,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
2019-04-28,"AQS",370210034,3,7.5,"ug/m3 LC",31,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
2019-04-29,"AQS",370210034,3,10.7,"ug/m3 LC",45,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
2019-04-30,"AQS",370210034,3,13.4,"ug/m3 LC",54,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
2019-05-01,"AQS",370210034,3,9.5,"ug/m3 LC",40,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
2019-05-02,"AQS",370210034,3,9.4,"ug/m3 LC",39,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
2019-05-03,"AQS",370210034,3,8.6,"ug/m3 LC",36,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
2019-05-04,"AQS",370210034,3,6.6,"ug/m3 LC",28,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
2019-05-05,"AQS",370210034,3,3,"ug/m3 LC",13,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
2019-05-10,"AQS",370210034,3,4.9,"ug/m3 LC",20,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
2019-05-11,"AQS",370210034,3,5.8,"ug/m3 LC",24,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
2019-05-12,"AQS",370210034,3,2.1,"ug/m3 LC",9,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
2019-05-13,"AQS",370210034,3,2.6,"ug/m3 LC",11,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
2019-05-14,"AQS",370210034,3,4.7,"ug/m3 LC",20,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
2019-05-15,"AQS",370210034,3,7.4,"ug/m3 LC",31,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
2019-05-21,"AQS",370210034,3,7,"ug/m3 LC",29,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
2019-05-22,"AQS",370210034,3,12.7,"ug/m3 LC",52,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
2019-05-23,"AQS",370210034,3,13.4,"ug/m3 LC",54,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
2019-05-24,"AQS",370210034,3,10.7,"ug/m3 LC",45,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
2019-05-25,"AQS",370210034,3,13.1,"ug/m3 LC",53,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
2019-05-26,"AQS",370210034,3,11.4,"ug/m3 LC",48,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
2019-05-27,"AQS",370210034,3,10.4,"ug/m3 LC",43,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
2019-05-28,"AQS",370210034,3,11.8,"ug/m3 LC",49,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
2019-05-29,"AQS",370210034,3,11.1,"ug/m3 LC",46,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
2019-05-30,"AQS",370210034,3,10.6,"ug/m3 LC",44,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
2019-05-31,"AQS",370210034,3,6.7,"ug/m3 LC",28,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
2019-06-01,"AQS",370210034,3,6,"ug/m3 LC",25,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
2019-06-02,"AQS",370210034,3,12,"ug/m3 LC",50,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
2019-06-03,"AQS",370210034,3,10.9,"ug/m3 LC",45,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
2019-06-04,"AQS",370210034,3,11.6,"ug/m3 LC",48,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
2019-06-05,"AQS",370210034,3,16.3,"ug/m3 LC",60,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
2019-06-06,"AQS",370210034,3,13.1,"ug/m3 LC",53,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
2019-06-07,"AQS",370210034,3,2.9,"ug/m3 LC",12,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
2019-06-08,"AQS",370210034,3,2.3,"ug/m3 LC",10,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
2019-06-09,"AQS",370210034,3,0.7,"ug/m3 LC",3,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
2019-06-10,"AQS",370210034,3,2.1,"ug/m3 LC",9,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
2019-06-11,"AQS",370210034,3,5.1,"ug/m3 LC",21,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
2019-06-12,"AQS",370210034,3,5.5,"ug/m3 LC",23,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
2019-06-13,"AQS",370210034,3,4.2,"ug/m3 LC",18,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
2019-06-14,"AQS",370210034,3,4.3,"ug/m3 LC",18,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
2019-06-15,"AQS",370210034,3,8.8,"ug/m3 LC",37,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
2019-06-16,"AQS",370210034,3,9.8,"ug/m3 LC",41,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
2019-06-17,"AQS",370210034,3,8.6,"ug/m3 LC",36,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
2019-06-18,"AQS",370210034,3,4.3,"ug/m3 LC",18,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
2019-06-19,"AQS",370210034,3,5,"ug/m3 LC",21,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
2019-06-20,"AQS",370210034,3,4.4,"ug/m3 LC",18,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
2019-06-21,"AQS",370210034,3,4.7,"ug/m3 LC",20,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
2019-06-22,"AQS",370210034,3,3,"ug/m3 LC",13,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
2019-06-23,"AQS",370210034,3,5.7,"ug/m3 LC",24,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
2019-06-24,"AQS",370210034,3,10.7,"ug/m3 LC",45,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
2019-06-25,"AQS",370210034,3,4.9,"ug/m3 LC",20,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
2019-06-26,"AQS",370210034,3,6.2,"ug/m3 LC",26,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
2019-06-27,"AQS",370210034,3,6.3,"ug/m3 LC",26,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
2019-06-28,"AQS",370210034,3,9.3,"ug/m3 LC",39,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
2019-06-29,"AQS",370210034,3,10.4,"ug/m3 LC",43,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
2019-06-30,"AQS",370210034,3,10.3,"ug/m3 LC",43,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
2019-07-01,"AQS",370210034,3,8.2,"ug/m3 LC",34,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
2019-07-02,"AQS",370210034,3,8.8,"ug/m3 LC",37,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
2019-07-03,"AQS",370210034,3,6.5,"ug/m3 LC",27,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
2019-07-04,"AQS",370210034,3,8.5,"ug/m3 LC",35,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
2019-07-05,"AQS",370210034,3,10.8,"ug/m3 LC",45,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
2019-07-06,"AQS",370210034,3,10,"ug/m3 LC",42,"Board Of Ed. Bldg.",1,100,88101,"PM2.5 - Local Conditions",11700,"Asheville, NC",37,"North Carolina",21,"Buncombe",35.6062000008935,-82.5844
